R135 57876 -11.457672692946508
R135 42848 -11.734314751739845
R135 42847 -11.8127686788703
R135 71894 -11.8230636905548
R135 2738 -12.018926198433041
R135 82689 -15.828539473551135
R135 86691 -15.869417490355236
R135 7741 -15.887152343949534
R135 31784 -15.937013662403073
R135 66181 -15.964911611475873
R135 78305 -15.97368817171121
R135 41556 -16.32985761724133
R135 40131 -16.32985761724133
R135 44221 -16.56005462148128
R135 68756 -16.601680271733432
R135 59518 -16.681018757932918
R135 66118 -16.72075547849696
R135 65465 -16.72075547849696
R135 46122 -16.758911271300654
R135 49229 -16.759950669642805
R135 34733 -16.81503457754205
R135 67433 -16.841355743570652
R135 67275 -16.841355743570652
R135 52721 -16.910627935203074
R135 78998 -16.950779446928877
R135 79698 -16.950779446928877
R135 80891 -16.96470294311065
R135 65501 -17.00131195547934
R135 65311 -17.0048823021084
