R112 53046 2.6960532602077665
R112 58748 2.659840523602638
R112 81350 2.4183446591706184
R112 5166 1.9183418201188887
R112 12858 1.8727741730329504
R112 59464 1.7355033802987379
R112 78115 1.7304228033683293
R112 70466 1.7188509788065753
R112 83201 1.7044530593106002
R112 78269 1.6241055115779592
R112 85553 1.220794239039325
R112 68028 0.0
R112 78125 0.0
R112 5418 0.0
R112 23536 0.0
R112 42641 0.0
R112 73326 0.0
R112 5410 0.0
R112 14376 -0.1652453633261669
R112 83304 -0.16611580233616152
R112 61149 -0.18231328844104014
R112 18250 -0.1901933379515897
R112 31141 -0.1906679315836151
R112 38350 -0.19165747428770924
R112 6635 -0.19226920406166062
R112 39944 -0.1927900971974361
R112 7937 -0.19415057386565004
R112 17276 -0.19484055640319436
R112 22961 -0.1979131028738251
R112 19797 -0.1979131028738251
R112 54208 -0.2005550861912936
R112 27966 -0.2026094538191762
R112 39961 -0.20478041546006434
R112 30217 -0.20534536274276324
R112 54214 -0.20784710735788722
R112 22021 -0.20913358624147024
R112 18246 -0.20991775488489478
R112 15927 -0.7072723198532288
R112 16894 -0.709198428924975
R112 54220 -0.7446885035925577
R112 69471 -0.9012506216647268
R112 38383 -0.9147541090779514
R112 6104 -0.919029243322698
R112 22002 -0.9202595561591234
R112 13348 -0.9213787819256959
R112 47596 -0.9227050182346657
R112 13364 -0.9234207281163168
R112 27128 -0.92559487942601
R112 85601 -0.9377604411451834
R112 48882 -0.942104544362446
R112 27209 -0.9424265483781717
R112 68780 -0.9578073689580086
R112 8620 -1.0707349632422212
R112 54467 -1.0713078821458841
R112 41121 -1.0921985377775467
R112 34745 -1.1018604358052675
R112 64800 -1.1066813009634682
