R125 77907 1.678811022815642
R125 77381 1.6367369047906632
R125 82519 1.5969880702722161
R125 82085 1.4536031046854572
R125 80922 1.4063749098627665
R125 76899 1.3881340301477407
R125 82106 1.3171188276244288
R125 9011 1.000248940964061
R125 7970 0.9783371324137586
R125 74777 0.9672383074248591
R125 71111 0.0
R125 86448 0.0
R125 38588 0.0
R125 71913 0.0
R125 28549 0.0
R125 22472 0.0
R125 27974 0.0
R125 39122 0.0
R125 27960 0.0
R125 22987 0.0
R125 39620 0.0
R125 69142 0.0
R125 25833 0.0
R125 48375 0.0
R125 26276 0.0
R125 57024 0.0
R125 69164 0.0
R125 36858 0.0
R125 40800 0.0
R125 73371 0.0
R125 68664 0.0
R125 18877 0.0
R125 74778 0.0
R125 79949 0.0
R125 34010 0.0
R125 63141 0.0
