R137 66879 2.9102167732360327
R137 85322 2.4751522874715586
R137 61252 2.4623516542580717
R137 27297 2.2208100113502955
R137 39136 2.0006328902652672
R137 65604 1.7653878207849776
R137 53354 1.741789725357776
R137 77179 1.583080859448508
R137 30868 1.4885481209786273
R137 33539 1.4527173596206113
R137 13233 1.3661774057115204
R137 22546 1.1768849495660652
R137 82828 0.7886816847451101
R137 80039 0.7865253290215998
R137 78483 0.7841667183507216
R137 81418 0.7824530968683557
R137 74200 0.775018776672458
R137 4650 0.7704347583207873
R137 49674 0.7621226653075335
R137 21644 0.7605215672711729
R137 80107 0.7582757756188248
R137 85108 0.7416200242277761
R137 78455 0.7410356285677683
R137 56624 0.7398871214798521
R137 78456 0.7129655657726801
R137 81444 0.7112146680178356
R137 46874 0.668687021676005
R137 81237 0.5707135986270067
R137 49235 0.5507923408460682
R137 55560 0.5177198553239369
R137 62388 0.4175052005493208
R137 52319 0.3069434957928078
R137 5951 0.2963918695307766
R137 50142 0.1703911784514488
R137 48265 0.16913213033481245
R137 74640 0.0
R137 11889 0.0
R137 11151 0.0
R137 47449 0.0
R137 63616 0.0
R137 3401 0.0
R137 28529 0.0
R137 15811 0.0
R137 24560 0.0
R137 23165 0.0
R137 54780 0.0
R137 21408 0.0
R137 51789 0.0
R137 15646 0.0
R137 30000 0.0
