R113 5316 1.9188605227642317
R113 86541 1.8008630572056952
R113 36588 1.7490401472311858
R113 17030 0.3405927067072658
R113 17217 0.3395882686809144
R113 69316 0.0
R113 23253 0.0
R113 12293 0.0
R113 36580 0.0
R113 25500 -0.3186526443518136
R113 13685 -0.6980003238215164
R113 2323 -1.0971795492613547
R113 4053 -1.0971795492613547
R113 2451 -1.1362957560669313
R113 79404 -1.441808563353627
R113 7722 -1.4593816437809535
R113 40234 -1.5121466636430134
R113 75767 -1.7902274375965372
R113 76103 -1.8135396043606962
R113 24251 -2.103869002320014
R113 25467 -2.2976490356027313
R113 13690 -2.4444165033763974
R113 86209 -2.578108565356636
R113 37816 -2.6305799350918737
R113 31267 -2.6694122426115743
R113 32579 -2.6694122426115743
R113 31268 -2.6694122426115743
R113 86961 -2.725539067764473
R113 86042 -2.725539067764473
R113 37815 -2.8305044360338956
R113 18364 -2.8867955103693177
R113 43262 -2.978799472797322
R113 65408 -3.082958982887185
R113 43200 -3.2346724561393025
R113 38629 -3.2856032111585813
R113 43868 -3.36913010525628
R113 24826 -3.4439962795727763
R113 24446 -3.4439962795727763
R113 12556 -3.8230815520090533
R113 12557 -3.8230815520090533
R113 13607 -3.856518422004415
R113 35766 -3.872978994244259
R113 33767 -3.8960611848823894
R113 33766 -3.8960611848823894
R113 35652 -3.8960611848823894
R113 80504 -3.9288770499737984
R113 82337 -3.9288770499737984
R113 81997 -3.9603142529461524
R113 86259 -4.015816457259941
R113 86255 -4.0426535841538875
R113 78846 -4.045657645407816
R113 86276 -4.094808086478346
R113 38143 -4.1076383228026
R113 86289 -4.111041049370391
R113 67983 -4.124667816352841
R113 85209 -4.1369873176958505
R113 85642 -4.1369873176958505
R113 84403 -4.173450204391505
R113 43994 -4.175367926531814
R113 67741 -4.178016093652577
R113 35765 -4.186293191054839
R113 47712 -4.186640602849655
R113 30405 -4.201053426374899
R113 38335 -4.201269185941231
R113 56691 -4.2090644432028
R113 18151 -4.211814954941859
R113 43612 -4.2509522425954795
R113 47661 -4.29088425639494
