R118 61677 2.962568004705038
R118 64892 2.5514325233666137
R118 80908 1.7502362009593309
R118 43173 1.7345399778976334
R118 50269 1.695603833282545
R118 20763 1.6421041982511309
R118 84529 1.507862919602609
R118 28903 1.3733468866780747
R118 47129 1.3356498407204782
R118 28826 1.2761649332074434
R118 33112 1.0874508703351726
R118 35104 0.24518185517411067
R118 9544 0.229437998088625
R118 43241 0.20867318159058362
R118 72892 0.16893935202233928
R118 37614 0.16396394721321916
R118 26058 0.14420381287537412
R118 63369 0.14127638940470458
R118 2906 0.13143720392601557
R118 63176 0.09523771811753405
R118 13367 0.0
R118 2798 0.0
R118 57755 0.0
R118 49709 0.0
R118 83223 0.0
R118 68843 0.0
R118 64442 0.0
R118 8300 0.0
R118 59350 0.0
R118 53426 0.0
R118 26651 0.0
R118 69421 0.0
