R106 73731 4.821955538359571
R106 49023 4.155359675919162
R106 51441 3.5266992928289347
R106 7914 3.51216388098878
R106 16841 1.0689603847127103
R106 25029 0.0
R106 16723 -0.7363672336383906
R106 35782 -1.2396083202516943
R106 55891 -1.3341303160684612
R106 76556 -2.4780354874808843
R106 6386 -2.531594848234027
R106 6409 -2.532817988761656
R106 41521 -2.672719047712304
R106 67135 -2.6746784167672955
R106 2800 -2.7690552363866905
R106 68829 -2.99933234959958
R106 8085 -3.1555587401419163
R106 86068 -3.4176668522236393
R106 31281 -3.627616053556639
R106 32963 -3.6277614055771545
R106 64336 -3.681165129678616
R106 32528 -3.682597070905324
R106 47424 -3.703297580139002
R106 56686 -3.7033980980776886
R106 50516 -3.7116367832963926
R106 53259 -3.7193353199512584
R106 61644 -3.7203160483670343
R106 76481 -3.7339649021985717
R106 67169 -3.811259653530547
R106 44597 -3.8219362627447198
R106 46632 -3.8271631996467224
R106 59301 -3.8271631996467224
R106 75558 -3.8503711258678877
R106 53364 -3.858875913226426
R106 41355 -3.868111090666103
R106 6399 -3.8776166883510035
R106 19526 -3.890303660532847
R106 3648 -3.9199471078413257
R106 70854 -3.924504895317072
R106 55974 -3.9378820844096554
R106 49731 -3.966040419754052
R106 61487 -3.9861440984612986
R106 70619 -4.019635815053213
R106 70606 -4.047448125219322
