R104 56040 0.0
R104 27966 0.0
R104 6735 0.0
R104 7937 0.0
R104 17609 0.0
R104 22961 0.0
R104 37688 0.0
R104 46832 0.0
R104 6635 0.0
R104 39939 0.0
R104 31141 0.0
R104 16390 0.0
R104 50641 0.0
R104 41594 -0.49916867006718774
R104 44237 -0.5298063299004755
R104 53721 -0.5414210482260341
R104 44758 -0.5938582932556219
R104 16922 -0.9594468283840896
R104 28657 -1.1472079496485696
R104 24494 -1.178745867735234
R104 25824 -1.178745867735234
R104 51210 -1.4334720068256934
R104 46736 -1.4334720068256934
R104 27892 -1.483969658160938
R104 24515 -1.4873676012923953
R104 43392 -1.4904750971021237
R104 26598 -1.551386720945902
R104 3972 -1.5754389916008424
R104 5862 -1.5835496229183752
R104 39893 -1.5922310630426755
R104 70668 -1.5958889615700116
R104 42529 -1.6023308888036791
R104 64645 -1.6411318454708521
R104 39895 -1.644044850859477
R104 9790 -1.6462353195415034
R104 6497 -1.6571319339222466
R104 66107 -1.6717399752027522
R104 73746 -1.787245520994929
R104 49884 -1.89044617135222
R104 53682 -1.8910601470880666
R104 53469 -1.9307614814822145
R104 53515 -1.9385601430222794
R104 3265 -1.9402188954575987
R104 47551 -2.022875015097939
R104 53560 -2.068986193028422
R104 20705 -2.100053370450287
R104 29920 -2.1048257021784007
R104 26113 -2.1372040755496564
R104 37078 -2.177397768269662
R104 56149 -2.196076432519397
R104 85438 -2.231607873645604
R104 65446 -2.2579319656710424
R104 65036 -2.2717772141303647
R104 19033 -2.2876751934255464
R104 14713 -2.3123776900524304
R104 64657 -2.3408359877326905
R104 25103 -2.3923154526381003
R104 17587 -2.451478028936363
R104 44865 -2.4564035011160854
R104 13314 -2.4729656503835873
R104 9726 -2.5189050598143043
R104 26080 -2.576119652842112
R104 26582 -2.6030817755380946
R104 11083 -2.6219128693681673
R104 64664 -2.673201539368324
R104 29935 -2.7348028549558547
R104 3835 -2.7368435349027855
R104 3834 -2.7388872625899734
R104 3828 -2.8138906445042946
R104 49856 -2.8469566420039913
R104 53502 -2.94038758287324
R104 20201 -2.962452415561015
R104 79021 -2.965090566595119
R104 71001 -3.019329355565852
R104 27386 -3.0603154680239784
R104 36447 -3.066083488407002
R104 65364 -3.067971231158573
R104 23377 -3.0738236038528326
R104 20156 -3.0777755614810376
R104 19781 -3.0807497970046054
R104 64626 -3.084665454820205
R104 22751 -3.116071313970329
R104 20199 -3.119847080399606
R104 12825 -3.121701197711382
R104 24498 -3.155683385623663
R104 67280 -3.162881934937113
R104 3976 -3.1647404557581202
R104 81731 -3.1851664618951476
R104 7118 -3.1870416259833476
R104 33203 -3.2205492614091575
R104 14707 -3.2335495083830015
R104 30456 -3.239151980711066
R104 24485 -3.277111667843818
R104 13345 -3.2831604592599843
R104 56829 -3.293132530104604
R104 53523 -3.307582850212337
R104 13332 -3.3158361088912334
R104 54762 -3.324210207632417
R104 33668 -3.342266750080947
R104 29911 -3.4071092380293857
R104 54745 -3.423816926986436
R104 26603 -3.4488731074773282
R104 6793 -3.4798837690383633
R104 73614 -3.483398425314237
R104 71368 -3.4835047554781866
R104 76766 -3.4985806920573
R104 16899 -3.4990578511065995
R104 19224 -3.5015777513916624
