R149 41538 2.572256955313243
R149 14196 2.4729992849621727
R149 39926 2.3792581371163495
R149 39661 2.3292576592544285
R149 62392 1.882872391328168
R149 3936 1.7049595220408411
R149 32400 1.4267078661523944
R149 72985 0.7130360641671852
R149 25529 0.6178113460192024
R149 17390 0.46237011887040946
R149 17360 0.4558407064128318
R149 25220 0.280182571791042
R149 74269 0.0
R149 77243 0.0
R149 80308 0.0
R149 33589 0.0
R149 30943 0.0
R149 56129 -0.1349473400985748
R149 34498 -0.158380430388398
R149 41792 -0.16943849385163917
R149 18090 -0.18899633965594945
R149 40427 -0.2007202165743473
R149 40902 -0.2013148844093493
R149 16941 -0.20281708482032346
R149 30390 -0.21399480574523105
R149 52385 -0.21755222146961262
