R114 37685 0.7806623090535845
R114 18879 0.7536443135759707
R114 24474 0.7360754273510705
R114 38452 0.6528306462199994
R114 60810 0.591886335104801
R114 18405 0.5648844789160349
R114 26700 0.38241444812722364
R114 25303 0.38218198078168253
R114 28014 0.3727147252339998
R114 5723 0.0
R114 34622 0.0
R114 20834 0.0
R114 58581 0.0
R114 34534 0.0
R114 39347 0.0
R114 28789 0.0
R114 84591 0.0
R114 38330 -5.551115123125783E-17
R114 72354 -1.1102230246251565E-16
R114 78708 -1.1102230246251565E-16
R114 21110 -1.1102230246251565E-16
R114 58634 -0.08671949269310375
R114 16921 -0.3271732449737465
R114 55340 -0.38585081198799626
R114 57956 -0.38585081198799626
