R101 46547 2.6424789113910983
R101 46974 2.6424789113910983
R101 62325 2.568080102758085
R101 63261 2.417100302502396
R101 6146 1.3606613018436087
R101 22170 1.2504860158682412
R101 61329 0.7590022182694671
R101 82330 0.6628857173657888
R101 61780 0.6437919265800105
R101 22513 0.5344221240920439
R101 39496 0.35532931083035607
R101 27577 0.0
R101 18586 0.0
R101 77909 0.0
R101 82454 0.0
R101 26642 0.0
R101 82912 0.0
R101 81463 0.0
R101 83167 0.0
R101 80425 0.0
R101 26847 0.0
R101 30647 0.0
R101 80950 0.0
