R121 3885 1.3361895870646836
R121 7289 1.090708281994763
R121 37711 0.40014564951647114
R121 73326 0.0
R121 68028 0.0
R121 31141 0.0
R121 58913 -1.4231543721541067
R121 16992 -1.4350489014445325
R121 49980 -1.742607741602245
R121 3868 -1.892234830224416
R121 75621 -2.2645946303649445
R121 79669 -2.2645946303649445
R121 43938 -2.4145203386941114
R121 44187 -2.427412988718732
R121 6604 -2.585639277715181
R121 14772 -2.6328592424778128
R121 7320 -2.7226854106290785
R121 45221 -2.9266948659684875
R121 50029 -2.9874485976743888
R121 9819 -3.1307188638110657
R121 17004 -3.266618280233817
R121 14655 -3.4167600874232433
R121 9820 -3.4508662988645122
R121 79604 -3.451212311847789
R121 11445 -3.5275588212236144
R121 15074 -3.6392796789164055
R121 13294 -3.6392796789164055
R121 13309 -3.840740383580033
R121 15410 -3.915125360024933
R121 75560 -3.9156370653799915
R121 46229 -3.9524557818297255
R121 14556 -3.974707123257588
R121 15415 -3.989380337354257
R121 9384 -4.035529403120408
R121 14439 -4.051042297220607
R121 34792 -4.0826644004891
R121 29645 -4.258699886420495
R121 46302 -4.563752976131529
R121 17857 -4.568820974444174
R121 57102 -4.6348917598255746
R121 29520 -4.637609659093678
R121 62800 -4.647047409182396
R121 7730 -4.707308514641009
R121 17787 -4.737270839713254
R121 15288 -4.766574317415708
R121 47899 -4.784420120248097
R121 71564 -4.800023926577026
R121 45050 -4.807022139669463
R121 14486 -4.842397478693193
R121 75389 -4.861128996738854
R121 10675 -4.875872701715765
R121 13221 -4.912676497872569
R121 65688 -4.9158333071320754
R121 82630 -4.9519432326437425
R121 77009 -4.9519432326437425
R121 17782 -4.9577174094256415
R121 13518 -4.960480108486305
R121 71726 -4.963694601652335
R121 39215 -4.966160249844353
R121 80049 -4.998521782081504
R121 42245 -5.003297281024931
R121 5140 -5.009000677998863
R121 5108 -5.009617030076166
R121 18345 -5.027039459972741
R121 23121 -5.030033385706387
R121 9993 -5.031648287294637
R121 16632 -5.036215403642671
R121 38684 -5.049738917469452
R121 33391 -5.051168107307216
R121 54296 -5.062658562400311
R121 59764 -5.076310022666106
R121 34744 -5.079842003164771
R121 77066 -5.0820372591478105
R121 73898 -5.090730839372591
R121 20858 -5.091609681706805
R121 20412 -5.102535042606833
R121 81408 -5.1125855846484045
R121 29535 -5.154246995920767
R121 25392 -5.15771376444687
R121 28141 -5.159882863968747
R121 75327 -5.194183989694135
