R105 52175 0.0
R105 62213 0.0
R105 25263 -0.22269788224765
R105 17650 -0.2313250746492118
R105 6635 -1.6751341277414467
R105 7937 -1.6885258420489613
R105 31141 -1.7051115585869552
R105 22961 -1.715167438291354
R105 27966 -1.7481613076793456
R105 38229 -2.0143094159303385
R105 5223 -3.08049746159796
R105 48587 -3.1250857871786857
R105 3008 -3.2133474392143295
R105 40259 -3.32188777319089
R105 80483 -3.6233866001467003
R105 80884 -3.6233866001467003
R105 80484 -3.6233866001467003
R105 65210 -3.880439193194657
R105 40239 -3.881168113380571
R105 51493 -3.902972734177333
R105 64966 -3.9049694656091827
R105 50202 -3.979370223204922
R105 80118 -4.015028376564159
R105 86961 -4.041528047348161
R105 86042 -4.041528047348161
R105 33961 -4.085763956116553
R105 28198 -4.118977045650563
R105 26711 -4.139177728045544
R105 5226 -4.150027990051657
R105 5225 -4.152303814862225
R105 48148 -4.1595321952666655
R105 49633 -4.169807461678886
R105 15744 -4.179427939053865
R105 5004 -4.198434005215713
R105 2494 -4.210898417798506
R105 2493 -4.211245708028408
R105 59813 -4.244221756522832
