R140 22321 3.512068066050086
R140 45396 3.2759256394832796
R140 43139 2.7846103585773645
R140 6857 2.7669852087985682
R140 11825 2.6560305889190077
R140 58343 0.7600423874425402
R140 25063 0.637549611678224
R140 44400 0.32836490335594526
R140 77680 0.0
R140 28761 0.0
R140 8751 0.0
R140 45414 0.0
R140 66336 0.0
R140 42848 0.0
R140 67528 0.0
R140 74567 -1.787911612236923
R140 72912 -1.859760332114139
R140 40745 -1.8948849957184226
R140 56423 -2.1637459916238875
R140 55052 -2.2678535805414173
R140 38134 -2.2726264801389195
R140 35785 -2.309897090064061
R140 46402 -2.3210274840175864
R140 55086 -2.324816159193755
R140 46978 -2.356482838236196
R140 82249 -2.369279205318694
R140 69819 -2.394969292818704
R140 70874 -2.394969292818704
R140 42862 -2.417059613268597
R140 42990 -2.417059613268597
R140 80790 -2.41714301805884
R140 77763 -2.4260578930355345
R140 47161 -2.4509752754162246
R140 11288 -2.4530010377296834
R140 18151 -2.466980578864366
R140 18393 -2.466980578864366
R140 58983 -2.471717099223712
R140 2789 -2.475321513712917
R140 17115 -2.4853381672399686
R140 45138 -2.509841320482476
R140 29728 -2.511787339596194
R140 13065 -2.5394020694478474
R140 22244 -2.593063368833116
R140 13069 -2.599954969109158
R140 38058 -2.6386317425954733
R140 16767 -2.64058567616052
R140 44009 -2.656254017166862
R140 9557 -2.661639396809191
R140 20461 -2.6658719010004566
R140 16139 -2.6665688927382996
R140 13939 -2.675421008995111
R140 16137 -2.7097944541659147
R140 12877 -2.709970436682118
R140 13885 -2.7255855071828243
R140 36005 -2.727753533088866
R140 57378 -2.728137394269269
R140 33779 -2.754513301012864
R140 35214 -2.754513301012864
R140 35886 -2.7714210770730214
